iteration;EPT;EPI
82100;8.223E-06;0.000E+00
82200;7.923E-06;0.000E+00
82300;1.316E-05;0.000E+00
82400;9.783E-06;0.000E+00
82500;9.282E-06;0.000E+00
82600;9.135E-06;0.000E+00
82700;1.219E-05;0.000E+00
82800;1.016E-05;0.000E+00
82900;7.942E-06;0.000E+00
83000;1.257E-05;0.000E+00
83100;1.150E-05;0.000E+00
83200;8.817E-06;0.000E+00
83300;1.140E-05;0.000E+00
83400;1.412E-05;0.000E+00
83500;9.968E-06;0.000E+00
83600;7.903E-06;0.000E+00
83700;1.525E-05;0.000E+00
83800;1.077E-05;0.000E+00
83900;9.216E-06;0.000E+00
84000;8.504E-06;0.000E+00
84100;1.293E-05;0.000E+00
84200;1.938E-05;0.000E+00
84300;2.443E-05;0.000E+00
84400;1.743E-05;0.000E+00
84500;1.318E-05;0.000E+00
84600;9.454E-06;0.000E+00
84700;7.759E-06;0.000E+00
84800;1.445E-05;0.000E+00
84900;9.854E-06;0.000E+00
85000;7.788E-06;0.000E+00
85100;9.467E-06;0.000E+00
85200;1.108E-05;0.000E+00
85300;9.395E-06;0.000E+00
85400;7.739E-06;0.000E+00
85500;1.340E-05;0.000E+00
85600;1.083E-05;0.000E+00
85700;7.752E-06;0.000E+00
85800;1.152E-05;0.000E+00
85900;1.306E-05;0.000E+00
86000;9.683E-06;0.000E+00
86100;8.868E-06;0.000E+00
86200;1.110E-05;0.000E+00
86300;1.122E-05;0.000E+00
86400;9.176E-06;0.000E+00
86500;7.714E-06;0.000E+00
86600;1.241E-05;0.000E+00
86700;1.095E-05;0.000E+00
86800;8.841E-06;0.000E+00
86900;1.109E-05;0.000E+00
87000;1.366E-05;0.000E+00
87100;8.408E-06;0.000E+00
87200;8.704E-06;0.000E+00
87300;1.647E-05;0.000E+00
87400;1.030E-05;0.000E+00
87500;7.679E-06;0.000E+00
87600;1.307E-05;0.000E+00
87700;1.248E-05;0.000E+00
87800;9.088E-06;0.000E+00
87900;7.693E-06;0.000E+00
88000;1.353E-05;0.000E+00
88100;1.015E-05;0.000E+00
88200;7.860E-06;0.000E+00
88300;1.204E-05;0.000E+00
88400;1.440E-05;0.000E+00
88500;9.311E-06;0.000E+00
88600;8.084E-06;0.000E+00
88700;1.332E-05;0.000E+00
88800;9.146E-06;0.000E+00
88900;9.794E-06;0.000E+00
89000;8.154E-06;0.000E+00
89100;1.213E-05;0.000E+00
89200;1.130E-05;0.000E+00
89300;7.550E-06;0.000E+00
89400;1.281E-05;0.000E+00
89500;1.185E-05;0.000E+00
89600;9.441E-06;0.000E+00
89700;1.043E-05;0.000E+00
89800;1.518E-05;0.000E+00
89900;1.057E-05;0.000E+00
90000;8.131E-06;0.000E+00
90100;1.405E-05;0.000E+00
90200;1.140E-05;0.000E+00
90300;9.597E-06;0.000E+00
90400;8.034E-06;0.000E+00
90500;1.312E-05;0.000E+00
90600;1.069E-05;0.000E+00
90700;7.599E-06;0.000E+00
90800;1.114E-05;0.000E+00
90900;1.375E-05;0.000E+00
91000;9.267E-06;0.000E+00
91100;7.635E-06;0.000E+00
91200;1.274E-05;0.000E+00
91300;1.049E-05;0.000E+00
91400;9.185E-06;0.000E+00
91500;9.325E-06;0.000E+00
91600;1.181E-05;0.000E+00
91700;1.021E-05;0.000E+00
91800;7.686E-06;0.000E+00
91900;1.264E-05;0.000E+00
92000;1.152E-05;0.000E+00
92100;8.725E-06;0.000E+00
92200;1.073E-05;0.000E+00
92300;1.479E-05;0.000E+00
92400;9.943E-06;0.000E+00
92500;7.720E-06;0.000E+00
92600;1.276E-05;0.000E+00
92700;1.136E-05;0.000E+00
92800;9.482E-06;0.000E+00
92900;7.735E-06;0.000E+00
93000;1.277E-05;0.000E+00
93100;1.069E-05;0.000E+00
93200;7.752E-06;0.000E+00
93300;1.039E-05;0.000E+00
93400;1.393E-05;0.000E+00
93500;9.286E-06;0.000E+00
93600;7.773E-06;0.000E+00
93700;1.414E-05;0.000E+00
93800;9.843E-06;0.000E+00
93900;8.258E-06;0.000E+00
94000;9.700E-06;0.000E+00
94100;1.195E-05;0.000E+00
94200;9.401E-06;0.000E+00
94300;7.923E-06;0.000E+00
94400;1.346E-05;0.000E+00
94500;1.072E-05;0.000E+00
94600;8.117E-06;0.000E+00
94700;1.136E-05;0.000E+00
94800;1.346E-05;0.000E+00
94900;9.723E-06;0.000E+00
95000;8.183E-06;0.000E+00
95100;1.083E-05;0.000E+00
95200;1.152E-05;0.000E+00
95300;9.786E-06;0.000E+00
95400;7.832E-06;0.000E+00
95500;1.197E-05;0.000E+00
95600;1.132E-05;0.000E+00
95700;9.115E-06;0.000E+00
95800;1.074E-05;0.000E+00
95900;1.394E-05;0.000E+00
96000;8.891E-06;0.000E+00
96100;8.437E-06;0.000E+00
96200;1.644E-05;0.000E+00
96300;1.060E-05;0.000E+00
96400;7.846E-06;0.000E+00
96500;1.232E-05;0.000E+00
96600;1.263E-05;0.000E+00
96700;9.380E-06;0.000E+00
96800;7.849E-06;0.000E+00
96900;1.342E-05;0.000E+00
97000;1.050E-05;0.000E+00
97100;8.302E-06;0.000E+00
97200;1.129E-05;0.000E+00
97300;1.494E-05;0.000E+00
97400;9.024E-06;0.000E+00
97500;7.852E-06;0.000E+00
97600;1.229E-05;0.000E+00
97700;9.785E-06;0.000E+00
97800;1.014E-05;0.000E+00
97900;7.855E-06;0.000E+00
98000;1.301E-05;0.000E+00
98100;1.124E-05;0.000E+00
98200;7.854E-06;0.000E+00
98300;1.260E-05;0.000E+00
98400;1.176E-05;0.000E+00
98500;9.834E-06;0.000E+00
98600;9.986E-06;0.000E+00
98700;1.571E-05;0.000E+00
98800;1.044E-05;0.000E+00
98900;7.856E-06;0.000E+00
99000;1.328E-05;0.000E+00
99100;1.172E-05;0.000E+00
99200;9.864E-06;0.000E+00
99300;7.860E-06;0.000E+00
99400;1.307E-05;0.000E+00
99500;1.068E-05;0.000E+00
99600;7.863E-06;0.000E+00
99700;9.824E-06;0.000E+00
99800;1.404E-05;0.000E+00
99900;9.483E-06;0.000E+00
100000;7.869E-06;0.000E+00
100100;1.255E-05;0.000E+00
100200;9.963E-06;0.000E+00
100300;9.083E-06;0.000E+00
100400;8.618E-06;0.000E+00
100500;1.175E-05;0.000E+00
100600;1.026E-05;0.000E+00
100700;7.873E-06;0.000E+00
100800;1.287E-05;0.000E+00
100900;1.144E-05;0.000E+00
101000;8.746E-06;0.000E+00
101100;9.692E-06;0.000E+00
101200;1.507E-05;0.000E+00
101300;9.949E-06;0.000E+00
101400;9.177E-06;0.000E+00
101500;1.063E-05;0.000E+00
101600;1.192E-05;0.000E+00
101700;9.911E-06;0.000E+00
101800;7.855E-06;0.000E+00
101900;1.244E-05;0.000E+00
102000;1.082E-05;0.000E+00
102100;7.845E-06;0.000E+00
102200;1.036E-05;0.000E+00
102300;1.487E-05;0.000E+00
102400;9.163E-06;0.000E+00
102500;7.829E-06;0.000E+00
102600;1.413E-05;0.000E+00
102700;9.999E-06;0.000E+00
102800;8.344E-06;0.000E+00
102900;1.006E-05;0.000E+00
103000;1.284E-05;0.000E+00
103100;9.455E-06;0.000E+00
103200;7.791E-06;0.000E+00
103300;1.337E-05;0.000E+00
103400;1.041E-05;0.000E+00
103500;8.525E-06;0.000E+00
103600;1.104E-05;0.000E+00
103700;1.360E-05;0.000E+00
103800;9.566E-06;0.000E+00
103900;7.745E-06;0.000E+00
104000;1.122E-05;0.000E+00
104100;1.124E-05;0.000E+00
104200;1.022E-05;0.000E+00
104300;7.715E-06;0.000E+00
104400;1.159E-05;0.000E+00
104500;1.162E-05;0.000E+00
104600;8.669E-06;0.000E+00
104700;1.117E-05;0.000E+00
104800;1.360E-05;0.000E+00
104900;9.618E-06;0.000E+00
105000;8.515E-06;0.000E+00
105100;1.645E-05;0.000E+00
105200;1.059E-05;0.000E+00
105300;7.627E-06;0.000E+00
105400;1.132E-05;0.000E+00
105500;1.258E-05;0.000E+00
105600;9.769E-06;0.000E+00
105700;7.586E-06;0.000E+00
105800;1.323E-05;0.000E+00
105900;1.132E-05;0.000E+00
106000;8.308E-06;0.000E+00
106100;1.035E-05;0.000E+00
106200;1.489E-05;0.000E+00
106300;8.748E-06;0.000E+00
106400;7.506E-06;0.000E+00
106500;1.143E-05;0.000E+00
106600;1.115E-05;0.000E+00
106700;1.012E-05;0.000E+00
106800;7.455E-06;0.000E+00
106900;1.305E-05;0.000E+00
107000;1.113E-05;0.000E+00
107100;9.188E-06;0.000E+00
107200;1.228E-05;0.000E+00
107300;1.159E-05;0.000E+00
107400;9.853E-06;0.000E+00
107500;9.318E-06;0.000E+00
107600;1.646E-05;0.000E+00
107700;1.027E-05;0.000E+00
107800;7.717E-06;0.000E+00
107900;1.182E-05;0.000E+00
108000;1.212E-05;0.000E+00
108100;1.004E-05;0.000E+00
108200;7.249E-06;0.000E+00
108300;1.280E-05;0.000E+00
108400;1.086E-05;0.000E+00
108500;8.603E-06;0.000E+00
108600;8.493E-06;0.000E+00
108700;1.437E-05;0.000E+00
108800;1.000E-05;0.000E+00
108900;7.128E-06;0.000E+00
109000;1.209E-05;0.000E+00
109100;9.762E-06;0.000E+00
109200;9.146E-06;0.000E+00
109300;7.053E-06;0.000E+00
109400;1.211E-05;0.000E+00
109500;1.040E-05;0.000E+00
109600;6.994E-06;0.000E+00
109700;1.293E-05;0.000E+00
109800;1.117E-05;0.000E+00
109900;8.912E-06;0.000E+00
110000;9.624E-06;0.000E+00
110100;1.472E-05;0.000E+00
110200;9.892E-06;0.000E+00
110300;6.998E-06;0.000E+00
110400;8.947E-06;0.000E+00
110500;1.232E-05;0.000E+00
110600;1.030E-05;0.000E+00
110700;6.759E-06;0.000E+00
110800;1.221E-05;0.000E+00
110900;1.101E-05;0.000E+00
111000;7.607E-06;0.000E+00
111100;9.802E-06;0.000E+00
111200;1.576E-05;0.000E+00
111300;9.295E-06;0.000E+00
111400;6.597E-06;0.000E+00
111500;1.455E-05;0.000E+00
111600;1.024E-05;0.000E+00
111700;8.338E-06;0.000E+00
111800;9.571E-06;0.000E+00
111900;1.334E-05;0.000E+00
112000;9.661E-06;0.000E+00
112100;7.425E-06;0.000E+00
112200;1.329E-05;0.000E+00
112300;1.099E-05;0.000E+00
112400;8.952E-06;0.000E+00
112500;1.011E-05;0.000E+00
112600;1.436E-05;0.000E+00
112700;9.313E-06;0.000E+00
112800;9.226E-06;0.000E+00
112900;1.090E-05;0.000E+00
113000;1.065E-05;0.000E+00
113100;1.040E-05;0.000E+00
113200;7.486E-06;0.000E+00
113300;1.209E-05;0.000E+00
113400;1.179E-05;0.000E+00
113500;7.184E-06;0.000E+00
113600;1.152E-05;0.000E+00
113700;1.331E-05;0.000E+00
113800;1.023E-05;0.000E+00
113900;8.209E-06;0.000E+00
114000;1.648E-05;0.000E+00
114100;1.057E-05;0.000E+00
114200;7.496E-06;0.000E+00
114300;1.007E-05;0.000E+00
114400;1.264E-05;0.000E+00
114500;9.996E-06;0.000E+00
114600;6.300E-06;0.000E+00
114700;1.297E-05;0.000E+00
114800;1.178E-05;0.000E+00
114900;7.966E-06;0.000E+00
115000;8.880E-06;0.000E+00
115100;1.440E-05;0.000E+00
115200;8.908E-06;0.000E+00
115300;8.431E-06;0.000E+00
115400;1.075E-05;0.000E+00
115500;1.196E-05;0.000E+00
115600;1.001E-05;0.000E+00
115700;5.782E-06;0.000E+00
115800;1.262E-05;0.000E+00
115900;1.118E-05;0.000E+00
116000;8.227E-06;0.000E+00
116100;1.212E-05;0.000E+00
116200;1.200E-05;0.000E+00
116300;9.729E-06;0.000E+00
116400;8.875E-06;0.000E+00
116500;1.680E-05;0.000E+00
116600;1.007E-05;0.000E+00
116700;8.337E-06;0.000E+00
116800;9.911E-06;0.000E+00
116900;1.251E-05;0.000E+00
117000;1.028E-05;0.000E+00
117100;5.069E-06;0.000E+00
117200;1.215E-05;0.000E+00
117300;1.165E-05;0.000E+00
117400;8.677E-06;0.000E+00
117500;8.239E-06;0.000E+00
117600;1.488E-05;0.000E+00
117700;9.893E-06;0.000E+00
117800;6.593E-06;0.000E+00
117900;1.125E-05;0.000E+00
118000;9.907E-06;0.000E+00
118100;9.252E-06;0.000E+00
118200;6.979E-06;0.000E+00
118300;1.280E-05;0.000E+00
118400;1.046E-05;0.000E+00
118500;9.360E-06;0.000E+00
118600;1.253E-05;0.000E+00
118700;1.126E-05;0.000E+00
118800;9.207E-06;0.000E+00
118900;9.589E-06;0.000E+00
119000;1.316E-05;0.000E+00
119100;9.870E-06;0.000E+00
119200;7.675E-06;0.000E+00
119300;7.945E-06;0.000E+00
119400;1.241E-05;0.000E+00
119500;1.052E-05;0.000E+00
119600;7.080E-06;0.000E+00
119700;1.198E-05;0.000E+00
119800;1.170E-05;0.000E+00
119900;7.647E-06;0.000E+00
120000;8.815E-06;0.000E+00
